BSU22700	BSU22700
BSU38050	BSU38050
BSU38170	BSU38170
BSU39260	BSU39260
BSU32750	BSU32750
BSU00910	BSU00910
BSU30450	BSU30450
BSU18440	BSU18440
BSU33720	BSU33800
BSU33720	BSU33720
BSU33720	BSU33700
BSU33720	BSU33820
BSU03060	BSU34190
BSU03060	BSU03060
BSU06450	BSU06450
BSU27270	BSU27270
BSU28120	BSU08710
BSU28120	BSU28120
BSU29450	BSU29450
BSU29210	BSU29210
BSU38040	BSU38040
BSU23800	BSU23800
BSU23800	BSU18480
BSU38160	BSU38160
BSU38160	BSU14900
BSU22830	BSU22830
BSU37190	BSU37190
BSU18570	BSU18570
BSU39370	BSU39370
BSU30560	BSU30560
BSU17000	BSU17000
BSU17000	BSU30220
BSU30440	BSU30430
BSU30440	BSU30440
BSU18450	BSU18450
BSU32740	BSU32740
BSU33830	BSU33830
BSU33830	BSU33730
BSU34920	BSU34920
BSU33710	BSU33810
BSU33710	BSU33710
BSU28250	BSU28250
BSU27040	BSU27040
BSU08860	BSU08860
BSU29220	BSU29220
BSU29340	BSU27430
BSU29340	BSU23960
BSU29340	BSU29340
BSU29340	BSU03590
BSU28130	BSU28130
BSU22600	BSU22600
BSU15190	BSU15190
BSU19310	BSU19310
BSU30230	BSU30230
BSU18220	BSU18220
BSU33500	BSU33500
BSU06310	BSU06310
BSU32410	BSU32410
BSU32410	BSU14520
BSU32410	BSU15500
BSU31200	BSU31200
BSU31322	BSU31322
BSU35920	BSU35920
BSU03280	BSU15610
BSU03280	BSU03280
BSU21870	BSU21870
BSU22960	BSU37790
BSU22960	BSU22960
BSU11710	BSU38020
BSU11710	BSU11710
BSU08850	BSU08850
BSU28260	BSU28260
BSU06430	BSU06430
BSU29470	BSU29470
BSU27050	BSU27050
BSU05340	BSU05340
BSU22730	BSU22730
BSU39390	BSU40330
BSU39390	BSU02400
BSU39390	BSU39390
BSU39390	BSU37760
BSU18470	BSU13120
BSU18470	BSU18470
BSU39270	BSU07700
BSU39270	BSU13890
BSU39270	BSU02350
BSU39270	BSU39270
BSU17380	BSU17380
BSU30220	BSU17000
BSU30220	BSU30220
BSU18230	BSU18230
BSU04000	BSU04000
BSU06420	BSU06420
BSU33730	BSU33830
BSU33730	BSU33730
BSU07510	BSU01620
BSU07510	BSU07510
BSU07510	BSU33310
BSU07510	BSU08450
BSU28270	BSU28270
BSU27060	BSU27060
BSU11720	BSU11720
BSU12930	BSU12930
BSU07990	BSU07990
BSU13900	BSU13900
BSU06660	BSU03220
BSU06660	BSU06660
BSU28150	BSU28150
BSU29360	BSU03600
BSU29360	BSU23970
BSU29360	BSU29360
BSU29120	BSU29120
BSU03150	BSU03150
BSU04360	BSU04360
BSU03270	BSU32110
BSU03270	BSU03270
BSU40330	BSU40330
BSU40330	BSU02400
BSU40330	BSU39390
BSU40330	BSU37760
BSU21810	BSU21810
BSU16100	BSU16100
BSU37280	BSU37280
BSU15490	BSU15490
BSU31980	BSU31980
BSU33800	BSU33800
BSU33800	BSU33720
BSU33800	BSU33700
BSU33800	BSU33820
BSU30410	BSU30410
BSU30530	BSU30530
BSU24080	BSU24080
BSU33920	BSU33920
BSU32830	BSU32830
BSU31620	BSU31620
BSU28560	BSU28560
BSU28560	BSU10270
BSU06490	BSU06490
BSU28680	BSU28680
BSU06370	BSU06370
BSU06370	BSU29990
BSU08790	BSU08790
BSU38240	BSU38240
BSU18410	BSU18410
BSU37150	BSU37150
BSU40320	BSU40320
BSU37270	BSU37270
BSU21820	BSU21820
BSU15020	BSU15020
BSU39450	BSU39450
BSU29300	BSU29300
BSU29300	BSU16670
BSU33910	BSU33910
BSU31970	BSU31970
BSU30760	BSU30760
BSU24090	BSU24090
BSU31610	BSU31610
BSU06240	BSU06240
BSU06360	BSU06360
BSU07570	BSU07570
BSU40110	BSU40110
BSU38150	BSU38150
BSU38390	BSU05830
BSU38390	BSU38580
BSU38390	BSU38390
BSU00930	BSU00930
BSU30550	BSU30550
BSU14180	BSU14180
BSU31760	BSU31760
BSU39360	BSU39360
BSU19630	BSU19630
BSU30430	BSU30430
BSU30430	BSU30440
BSU33940	BSU33940
BSU33940	BSU29020
BSU32730	BSU32730
BSU33700	BSU33800
BSU33700	BSU33720
BSU33700	BSU33700
BSU33700	BSU33820
BSU34910	BSU34910
BSU31400	BSU14000
BSU31400	BSU31400
BSU33820	BSU33800
BSU33820	BSU33720
BSU33820	BSU33700
BSU33820	BSU33820
BSU25070	BSU25070
BSU27250	BSU11880
BSU27250	BSU11870
BSU27250	BSU27250
BSU27010	BSU27010
BSU38020	BSU38020
BSU38020	BSU11710
BSU37170	BSU24150
BSU37170	BSU37170
BSU37170	BSU18260
BSU19520	BSU40070
BSU19520	BSU19520
BSU39350	BSU39350
BSU17460	BSU17460
BSU18670	BSU18670
BSU18670	BSU33240
BSU34900	BSU34900
BSU30300	BSU30300
BSU30420	BSU30420
BSU30540	BSU01780
BSU30540	BSU30540
BSU30540	BSU10790
BSU33810	BSU33810
BSU33810	BSU33710
BSU33930	BSU33930
BSU27260	BSU00730
BSU27260	BSU27260
BSU28470	BSU28470
BSU29440	BSU29440
BSU40340	BSU40340
BSU29200	BSU29200
BSU29060	BSU29060
BSU29180	BSU29180
BSU36830	BSU36830
BSU35620	BSU17410
BSU35620	BSU35620
BSU33320	BSU39610
BSU33320	BSU33320
BSU03900	BSU03900
BSU00510	BSU00510
BSU33440	BSU33440
BSU32110	BSU32110
BSU32110	BSU03270
BSU30290	BSU30290
BSU35740	BSU35740
BSU32470	BSU32470
BSU34890	BSU34890
BSU00750	BSU00750
BSU22420	BSU22420
BSU29050	BSU33400
BSU29050	BSU29050
BSU24960	BSU24950
BSU24960	BSU24960
BSU21690	BSU21690
BSU22780	BSU22780
BSU09440	BSU24140
BSU09440	BSU29140
BSU09440	BSU09440
BSU29190	BSU29190
BSU00500	BSU00500
BSU33430	BSU33430
BSU36820	BSU36820
BSU33310	BSU01620
BSU33310	BSU07510
BSU33310	BSU33310
BSU33310	BSU08450
BSU34880	BSU34880
BSU32460	BSU32460
BSU00740	BSU00740
BSU00740	BSU22680
BSU15900	BSU15900
BSU22430	BSU22430
BSU23760	BSU23760
BSU07490	BSU33290
BSU07490	BSU03820
BSU07490	BSU07490
BSU22670	BSU22670
BSU08460	BSU01610
BSU08460	BSU33300
BSU08460	BSU08460
BSU00730	BSU00730
BSU00730	BSU27260
BSU10220	BSU02340
BSU10220	BSU10220
BSU30070	BSU30070
BSU34790	BSU34790
BSU34550	BSU34550
BSU25710	BSU25710
BSU25710	BSU25900
BSU20020	BSU20020
BSU20020	BSU17660
BSU15910	BSU15910
BSU22680	BSU00740
BSU22680	BSU22680
BSU23770	BSU23770
BSU08450	BSU01620
BSU08450	BSU07510
BSU08450	BSU33310
BSU08450	BSU08450
BSU14830	BSU02430
BSU14830	BSU14830
BSU32000	BSU32000
BSU31150	BSU31150
BSU34660	BSU34660
BSU09410	BSU05740
BSU09410	BSU09410
BSU08200	BSU08200
BSU28290	BSU28290
BSU22620	BSU22620
BSU39060	BSU26860
BSU39060	BSU07610
BSU39060	BSU39060
BSU35940	BSU35940
BSU32430	BSU22060
BSU32430	BSU32440
