XFCFBP8418_010140	RSK60_02917
XFCFBP8418_010140	RSK60_00739
XFCFBP8418_015830	RSK60_00184
XFCFBP8418_012560	RSK60_02990
XFCFBP8418_024550	RSK60_02682
XFCFBP8418_023460	RSK60_02231
XFCFBP8418_000340	RSK60_01194
XFCFBP8418_021280	RSK60_00243
XFCFBP8418_000100	RSK60_00813
XFCFBP8418_000100	RSK60_01935
XFCFBP8418_000100	RSK60_00812
XFCFBP8418_000100	RSK60_01976
XFCFBP8418_000100	RSK60_04074
XFCFBP8418_003850	RSK60_03194
XFCFBP8418_025400	RSK60_03798
XFCFBP8418_026730	RSK60_04194
XFCFBP8418_026730	RSK60_02370
XFCFBP8418_025640	RSK60_03126
XFCFBP8418_027800	RSK60_01389
XFCFBP8418_004700	RSK60_02654
XFCFBP8418_011240	RSK60_02415
XFCFBP8418_012330	RSK60_00995
XFCFBP8418_015840	RSK60_02509
XFCFBP8418_010150	RSK60_01159
XFCFBP8418_011480	RSK60_01264
XFCFBP8418_014990	RSK60_01117
XFCFBP8418_022360	RSK60_01421
XFCFBP8418_026960	RSK60_03707
XFCFBP8418_004710	RSK60_02655
XFCFBP8418_023450	RSK60_02232
XFCFBP8418_003860	RSK60_03193
XFCFBP8418_023690	RSK60_04868
XFCFBP8418_023690	RSK60_03074
XFCFBP8418_026720	RSK60_02369
XFCFBP8418_026720	RSK60_04193
XFCFBP8418_000350	RSK60_01192
XFCFBP8418_022120	RSK60_01427
XFCFBP8418_025630	RSK60_03127
XFCFBP8418_001680	RSK60_04321
XFCFBP8418_001680	RSK60_01709
XFCFBP8418_011250	RSK60_02414
XFCFBP8418_015850	RSK60_01150
XFCFBP8418_010160	RSK60_01160
XFCFBP8418_014760	RSK60_01342
XFCFBP8418_027840	RSK60_00361
XFCFBP8418_026750	RSK60_02373
XFCFBP8418_004720	RSK60_02438
XFCFBP8418_025660	RSK60_03124
XFCFBP8418_024570	RSK60_00563
XFCFBP8418_023480	RSK60_02229
XFCFBP8418_002300	RSK60_01206
XFCFBP8418_001690	RSK60_04320
XFCFBP8418_001690	RSK60_01710
XFCFBP8418_023000	RSK60_03180
XFCFBP8418_000360	RSK60_03006
XFCFBP8418_025420	RSK60_01352
XFCFBP8418_006900	RSK60_01920
XFCFBP8418_014530	RSK60_03503
XFCFBP8418_017800	RSK60_01236
XFCFBP8418_013200	RSK60_01368
XFCFBP8418_011260	RSK60_02413
XFCFBP8418_010170	RSK60_01161
XFCFBP8418_012590	RSK60_02684
XFCFBP8418_012350	RSK60_00517
XFCFBP8418_025650	RSK60_03125
XFCFBP8418_003400	RSK60_00059
XFCFBP8418_002310	RSK60_01205
XFCFBP8418_027830	RSK60_02585
XFCFBP8418_022380	RSK60_04080
XFCFBP8418_004730	RSK60_02437
XFCFBP8418_023470	RSK60_02230
